entity,id,cluster,x,y
http://example.org/publication-ontology#author_Olivia_P._Dizon-Paradis,1145,3,0.21580964,-0.040015996
http://example.org/publication-ontology#author_Olivier_Sigaud,1146,1,-0.21402521,-0.023301065
http://example.org/publication-ontology#author_Omar_Ghattas,1147,3,0.20929454,-0.03335029
http://example.org/publication-ontology#author_Onder_Erin,1148,3,0.10263376,-0.024527848
http://example.org/publication-ontology#author_Oscar_Mora_0001,1149,2,0.019783795,0.039841652
http://example.org/publication-ontology#author_Anthony_Corso_0001,115,1,-0.29274154,0.047133
http://example.org/publication-ontology#author_Osvaldo_Simeone,1150,1,-0.08323048,-0.08178866
http://example.org/publication-ontology#author_Oswaldo_L._V._Costa,1151,1,-0.28808916,-0.023773372
http://example.org/publication-ontology#author_Otmar_Hilliges,1152,3,0.033281706,-0.18001813
http://example.org/publication-ontology#author_Ousama_Tarahi,1153,3,0.29787534,-0.10380733
http://example.org/publication-ontology#author_Owen_Oertell,1154,1,-0.35058403,-0.08866018
http://example.org/publication-ontology#author_Pablo_Martnez_0001,1155,2,-0.059388205,0.038391173
http://example.org/publication-ontology#author_Pablo_Samuel_Castro,1156,2,0.048158564,0.29974404
http://example.org/publication-ontology#author_Pacifico_Marcello_Pelagagge,1157,2,0.023677595,0.07297817
http://example.org/publication-ontology#author_Pan_Xu_0002,1158,1,-0.28989762,0.06607273
http://example.org/publication-ontology#author_Panagiotis_Destounis,1159,2,0.007935673,0.017348737
http://example.org/publication-ontology#author_Anthony_GX-Chen,116,3,0.29125082,-0.10853195
http://example.org/publication-ontology#author_Paolo_Fiorini,1160,3,0.08722975,-0.17130882
http://example.org/publication-ontology#author_Paolo_Salini,1161,3,0.23057044,-0.040841162
http://example.org/publication-ontology#author_Parham_Mohammad_Panahi,1162,1,-0.2545647,0.1420427
http://example.org/publication-ontology#author_Parijat_Mukherjee,1163,1,-0.13401733,0.029221952
http://example.org/publication-ontology#author_Parviz_Amiri,1164,1,-0.112919345,-0.11058533
http://example.org/publication-ontology#author_Pascal_Poupart,1165,1,-0.33921808,-0.07375121
http://example.org/publication-ontology#author_Patrick_Sol,1166,2,0.09121706,0.10075897
http://example.org/publication-ontology#author_Pau_Mart,1167,3,0.07999548,-0.00047284365
http://example.org/publication-ontology#author_Paul_F._Hoogendijk,1168,1,-0.3647604,-0.026549041
http://example.org/publication-ontology#author_Paul_Harnett,1169,3,0.2606656,-0.009757876
http://example.org/publication-ontology#author_Antoine_Archambault,117,3,0.20441546,-0.16530848
http://example.org/publication-ontology#author_Paul_Maharg,1170,1,-0.06824456,-0.18732774
http://example.org/publication-ontology#author_Paul_Sammut,1171,2,0.13921754,0.11950356
http://example.org/publication-ontology#author_Paulo_Pedreiras,1172,3,0.025914699,-0.08906984
http://example.org/publication-ontology#author_Pavel_Kolev,1173,1,-0.28253806,0.00044471025
http://example.org/publication-ontology#author_Pavithra_Prabhakar,1174,3,0.25136265,-0.12212914
http://example.org/publication-ontology#author_Pavol_Mark,1175,3,0.0820199,-0.056447387
http://example.org/publication-ontology#author_Pedro_Leite,1176,3,0.012645081,-0.034606993
http://example.org/publication-ontology#author_Pei_Sun,1177,3,0.24713875,-0.13771296
http://example.org/publication-ontology#author_Pei_Xiao,1178,3,0.10317394,-0.072758734
http://example.org/publication-ontology#author_Peijun_Du,1179,2,-0.019636229,0.13450709
http://example.org/publication-ontology#author_Anton_Donner,118,2,-0.032926917,0.17368451
http://example.org/publication-ontology#author_Peinan_Zhang,1180,2,0.024381101,0.13970938
http://example.org/publication-ontology#author_Peipei_Kang,1181,3,-0.042256817,-0.109907985
http://example.org/publication-ontology#author_Peiyun_Hu,1182,3,0.10909348,-0.14080143
http://example.org/publication-ontology#author_Peng_Li_0001,1183,1,-0.14376618,-0.091686904
http://example.org/publication-ontology#author_Peng_Yu,1184,1,-0.34169698,-0.007274866
http://example.org/publication-ontology#author_Penghong_Wang,1185,3,0.25988394,-0.04495859
http://example.org/publication-ontology#author_Pengyu_Yuan,1186,3,-0.007520959,-0.11877012
http://example.org/publication-ontology#author_Pengyuan_Li_0002,1187,3,0.33515203,-0.076536834
http://example.org/publication-ontology#author_Petar_Popovski,1188,2,0.15007909,-0.0031881332
http://example.org/publication-ontology#author_Peter_B._McGarvey,1189,3,0.14772284,-0.07106304
http://example.org/publication-ontology#author_Anton_Shapkin,119,3,0.3412148,-0.008505702
http://example.org/publication-ontology#author_Peter_Dayan,1190,2,-0.0547228,0.2985709
http://example.org/publication-ontology#author_Peter_Dew,1191,1,-0.31629008,-0.058763504
http://example.org/publication-ontology#author_Peter_F._Stadler,1192,3,0.26436588,-0.10846698
http://example.org/publication-ontology#author_Peter_N._Robinson,1193,2,0.013729848,0.017229646
http://example.org/publication-ontology#author_Peter_R._Wurman,1194,1,-0.3063872,-0.011844635
http://example.org/publication-ontology#author_Peter_Stone_0001,1195,1,-0.3232795,-0.01256597
http://example.org/publication-ontology#author_Petri_Vuorimaa,1196,1,-0.33267862,-0.01604718
http://example.org/publication-ontology#author_Philip_C._Jones,1197,2,-0.0018925369,0.025019646
http://example.org/publication-ontology#author_Philip_J._Ball,1198,1,-0.2906952,0.047826678
http://example.org/publication-ontology#author_Philip_S._Thomas,1199,1,-0.27770966,-0.14911366
http://example.org/publication-ontology#author_Antonia_Papandreou-Suppappola,120,3,0.29030463,-0.117748976
http://example.org/publication-ontology#author_Philip_Torr_0001,1200,1,-0.3329578,-0.0021887422
